video,GAME_ID,GAME_EVENT_ID,PERIOD,ACTION_TYPE,SHOT_TYPE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,GAME_TYPE,MINUTES_RE
https://videos.nba.com/nba/pbp/media/2021/11/01/0022100101/606/b6ab7d55-b13d-87ed-ed6f-2de414dca13d,22100101,606,4,Jump Shot,3,23,-0.0006365077429581758,-7.956346786977197e-05,1,01.11.2021,MIN,ORL,2021-22,R,04:57
https://videos.nba.com/nba/pbp/media/2021/11/01/0022100101/617/0f1e7949-86fd-3ffe-c06a-10f03b1c6ede,22100101,617,4,Jump Shot,3,24,0.000598097792952079,-0.00032922814290940126,1,01.11.2021,MIN,ORL,2021-22,R,04:07
https://videos.nba.com/nba/pbp/media/2021/11/01/0022100101/622/06ac4ed6-115d-366c-eb98-09acb1d4f26e,22100101,622,4,Driving Dunk Shot,2,1,-5.487135715156688e-06,-3.017924643336178e-05,1,01.11.2021,MIN,ORL,2021-22,R,03:38
https://videos.nba.com/nba/pbp/media/2021/11/01/0022100101/626/ab68d8c9-6810-175e-f3ec-d5477257cbea,22100101,626,4,Driving Layup Shot,2,2,4.6640653578831844e-05,-4.938422143641019e-05,0,01.11.2021,MIN,ORL,2021-22,R,03:10
https://videos.nba.com/nba/pbp/media/2021/11/01/0022100101/638/8435dacd-3ffc-c3b4-8ea3-9e9640cb6579,22100101,638,4,Jump Shot,3,24,0.0005212778929398853,-0.000438970857212535,0,01.11.2021,MIN,ORL,2021-22,R,02:31
https://videos.nba.com/nba/pbp/media/2021/11/03/0022100110/13/dd9f970b-912e-0218-4a1f-0f445755ec5e,22100110,13,1,Running Layup Shot,2,2,1.3717839287891719e-05,-5.4871357151566876e-05,1,03.11.2021,ORL,BOS,2021-22,R,10:41
https://videos.nba.com/nba/pbp/media/2021/11/03/0022100110/26/fffe2c49-86b0-7f85-dc37-f092f1c8b102,22100110,26,1,Running Layup Shot,2,4,-6.035849286672356e-05,-0.00011797341787586879,1,03.11.2021,ORL,BOS,2021-22,R,09:11
https://videos.nba.com/nba/pbp/media/2021/11/03/0022100110/75/a037ae24-517b-2428-1262-d87d7c3e34f7,22100110,75,1,Jump Shot,3,25,0.00037312522863065475,-0.000606328496524814,0,03.11.2021,ORL,BOS,2021-22,R,05:28
https://videos.nba.com/nba/pbp/media/2021/11/03/0022100110/224/cf4d2563-96b2-fb78-9d30-a644add8d121,22100110,224,2,Jump Shot,3,24,0.0006118156322399707,-0.00030727960004877454,0,03.11.2021,ORL,BOS,2021-22,R,06:25
https://videos.nba.com/nba/pbp/media/2021/11/03/0022100110/253/28532afb-c817-0716-0324-fdca39e68a01,22100110,253,2,Jump Shot,3,27,-0.00033197171076697964,-0.000677661260821851,1,03.11.2021,ORL,BOS,2021-22,R,04:06
https://videos.nba.com/nba/pbp/media/2021/11/03/0022100110/362/1f31353b-f41e-9b2c-a0ca-376dec9d6b48,22100110,362,3,Jump Shot,3,24,-0.00018381904645774905,-0.0006557127179612242,0,03.11.2021,ORL,BOS,2021-22,R,08:25
https://videos.nba.com/nba/pbp/media/2021/11/03/0022100110/375/73961646-468b-7f5b-9916-58524d4d2a34,22100110,375,3,Jump Shot,3,22,0.0006145592000975491,-0.00010151201073039872,0,03.11.2021,ORL,BOS,2021-22,R,06:19
https://videos.nba.com/nba/pbp/media/2021/11/03/0022100110/543/296359b6-022d-8e30-5304-a260f82fd5a0,22100110,543,4,Driving Layup Shot,2,1,3.566638214851847e-05,-4.115351786367516e-05,1,03.11.2021,ORL,BOS,2021-22,R,06:45
https://videos.nba.com/nba/pbp/media/2021/11/03/0022100110/592/6b340187-9fd5-5258-77bb-316f262bc46d,22100110,592,4,Jump Shot,3,25,0.00023869040360931592,-0.0006474820143884892,0,03.11.2021,ORL,BOS,2021-22,R,03:36
https://videos.nba.com/nba/pbp/media/2021/11/03/0022100110/598/8c54ea44-afb1-adbc-4071-da9926bad272,22100110,598,4,Jump Shot,3,25,0.0006584562858188025,-0.0002304597000365809,0,03.11.2021,ORL,BOS,2021-22,R,03:07
https://videos.nba.com/nba/pbp/media/2021/11/05/0022100125/76/140f5bfc-4712-c201-eeb3-28bf28178a3a,22100125,76,1,Pullup Jump shot,3,25,-0.0004197658822094866,-0.0005734056822338739,0,05.11.2021,ORL,SAS,2021-22,R,05:09
https://videos.nba.com/nba/pbp/media/2021/11/05/0022100125/189/bfbe1d9f-c156-4a8f-ab32-8f4678dac7a5,22100125,189,2,Driving Layup Shot,2,1,-2.7435678575783438e-05,-2.7435678575783438e-05,0,05.11.2021,ORL,SAS,2021-22,R,09:37
https://videos.nba.com/nba/pbp/media/2021/11/05/0022100125/201/1f57f3d7-2865-eb52-a54b-daa964b96a9d,22100125,201,2,Driving Dunk Shot,2,2,5.4871357151566876e-05,-2.743567857578344e-06,1,05.11.2021,ORL,SAS,2021-22,R,08:16
https://videos.nba.com/nba/pbp/media/2021/11/05/0022100125/250/182b0be0-7a87-87df-6298-c6ab9ab42b00,22100125,250,2,Driving Layup Shot,2,7,-0.00021125472503353247,1.0974271430313376e-05,0,05.11.2021,ORL,SAS,2021-22,R,04:36
https://videos.nba.com/nba/pbp/media/2021/11/05/0022100125/258/1c0b3d28-0173-d5d5-d3b0-850689b3226a,22100125,258,2,Jump Shot,3,22,-0.0006090720643823923,0.0001316912571637605,0,05.11.2021,ORL,SAS,2021-22,R,03:43
https://videos.nba.com/nba/pbp/media/2021/11/05/0022100125/334/d769e160-a025-e3c4-298f-eed13a9f7eff,22100125,334,3,Jump Shot,3,27,0.00038409950006096816,-0.0006337641751005974,0,05.11.2021,ORL,SAS,2021-22,R,10:49
https://videos.nba.com/nba/pbp/media/2021/11/05/0022100125/355/a9e77b37-e490-24eb-f898-186f9c62dce5,22100125,355,3,Driving Layup Shot,2,6,-0.00010699914644555541,-0.0001371783928789172,0,05.11.2021,ORL,SAS,2021-22,R,09:18
https://videos.nba.com/nba/pbp/media/2021/11/05/0022100125/372/4aec5fdc-c19e-7889-4bc4-32e9b0cd2144,22100125,372,3,Turnaround Hook Shot,2,6,-4.938422143641019e-05,-0.00017558834288501402,1,05.11.2021,ORL,SAS,2021-22,R,07:59
https://videos.nba.com/nba/pbp/media/2021/11/05/0022100125/572/3eedb078-97cc-34f6-8023-6074628f7988,22100125,572,4,Driving Hook Shot,2,15,4.115351786367516e-05,-0.0004307401536398,0,05.11.2021,ORL,SAS,2021-22,R,04:44
https://videos.nba.com/nba/pbp/media/2021/11/05/0022100125/646/d7955032-5f41-031d-004c-c3d68f814d5f,22100125,646,4,Jump Shot,3,27,3.566638214851847e-05,-0.0007462504572613095,1,05.11.2021,ORL,SAS,2021-22,R,01:08
https://videos.nba.com/nba/pbp/media/2021/11/05/0022100125/653/72457200-d201-af77-6cfe-8adad94fad41,22100125,653,4,Jump Shot,3,24,-0.0006611998536763809,-0.00015912693573954395,0,05.11.2021,ORL,SAS,2021-22,R,00:11
https://videos.nba.com/nba/pbp/media/2021/11/07/0022100141/13/404140b2-1806-b27a-e0e1-c000abac4e93,22100141,13,1,Driving Layup Shot,2,7,-0.00015912693573954395,-0.00014266552859407388,1,07.11.2021,ORL,UTA,2021-22,R,10:45
https://videos.nba.com/nba/pbp/media/2021/11/07/0022100141/57/e17f86d3-a37b-49f4-9797-a63be76d0ca4,22100141,57,1,Driving Floating Jump Shot,2,2,5.487135715156688e-06,-7.956346786977197e-05,0,07.11.2021,ORL,UTA,2021-22,R,06:59
https://videos.nba.com/nba/pbp/media/2021/11/07/0022100141/61/c8c64908-c6a4-8d1e-7d76-b7d946ab3717,22100141,61,1,Running Dunk Shot,2,3,2.743567857578344e-06,-9.876844287282038e-05,1,07.11.2021,ORL,UTA,2021-22,R,06:38
https://videos.nba.com/nba/pbp/media/2021/11/07/0022100141/170/bb6effd2-f62b-a8e0-68c8-c0f24ff0780f,22100141,170,2,Hook Shot,2,5,-5.487135715156688e-06,-0.00014266552859407388,0,07.11.2021,ORL,UTA,2021-22,R,11:12
https://videos.nba.com/nba/pbp/media/2021/11/07/0022100141/176/14289a01-9d87-4d06-1f0d-8740bf8f3a40,22100141,176,2,Floating Jump shot,2,8,6.85891964394586e-05,-0.00021399829289111083,0,07.11.2021,ORL,UTA,2021-22,R,10:43
https://videos.nba.com/nba/pbp/media/2021/11/07/0022100141/194/d43b1739-d7d9-d210-4502-828d5e286ecf,22100141,194,2,Driving Layup Shot,2,5,-0.00012071698573344713,-8.505060358492865e-05,1,07.11.2021,ORL,UTA,2021-22,R,09:14
https://videos.nba.com/nba/pbp/media/2021/11/07/0022100141/197/98fd483b-4c6f-4199-5d31-87e3b41011b6,22100141,197,2,Running Jump Shot,3,24,0.0006282770393854408,-0.00020028045360321911,0,07.11.2021,ORL,UTA,2021-22,R,08:46
https://videos.nba.com/nba/pbp/media/2021/11/07/0022100141/278/604160ba-4b56-3d7f-ed8e-2ce8ac6c1560,22100141,278,2,Driving Layup Shot,2,6,0.00010974271430313375,-0.00013443482502133885,0,07.11.2021,ORL,UTA,2021-22,R,04:09
https://videos.nba.com/nba/pbp/media/2021/11/07/0022100141/357/5940e255-7868-793c-f755-2a450c060f64,22100141,357,3,Driving Finger Roll Layup Shot,2,3,7.956346786977197e-05,-3.840995000609682e-05,1,07.11.2021,ORL,UTA,2021-22,R,11:46
https://videos.nba.com/nba/pbp/media/2021/11/07/0022100141/395/24808dad-0905-8f69-d253-aa2628b13aee,22100141,395,3,Driving Layup Shot,2,4,0.00011797341787586879,-4.3897085721253504e-05,0,07.11.2021,ORL,UTA,2021-22,R,08:34
https://videos.nba.com/nba/pbp/media/2021/11/10/0022100159/61/98bf768d-5564-9ddb-895a-e14b979ff96c,22100159,61,1,Layup Shot,2,2,3.2922814290940124e-05,-7.407633215461528e-05,0,10.11.2021,ORL,BKN,2021-22,R,11:30
https://videos.nba.com/nba/pbp/media/2021/11/10/0022100159/288/cab0962a-0c81-09bc-4d59-34949a4d0b93,22100159,288,2,Tip Layup Shot,2,0,0.0,-0.0,0,10.11.2021,ORL,BKN,2021-22,R,03:48
https://videos.nba.com/nba/pbp/media/2021/11/10/0022100159/293/f82b64d3-a7ed-78a9-32d0-ae2f618fe8c1,22100159,293,2,Running Jump Shot,3,23,0.0006447384465309108,-0.0,0,10.11.2021,ORL,BKN,2021-22,R,03:30
https://videos.nba.com/nba/pbp/media/2021/11/10/0022100159/295/ee3c557d-4a15-b201-f967-5f0c18d2aee1,22100159,295,2,Alley Oop Dunk Shot,2,1,2.7435678575783438e-05,-0.0,1,10.11.2021,ORL,BKN,2021-22,R,03:25
https://videos.nba.com/nba/pbp/media/2021/11/10/0022100159/312/7dc1df99-8bc0-2a53-9cb6-222464bf784b,22100159,312,2,Running Dunk Shot,2,0,1.0974271430313376e-05,-2.4692110718205095e-05,1,10.11.2021,ORL,BKN,2021-22,R,02:11
https://videos.nba.com/nba/pbp/media/2021/11/10/0022100159/325/4f3a482a-797a-4e40-a0ed-ef1432d01c5f,22100159,325,2,Driving Layup Shot,2,1,4.6640653578831844e-05,2.743567857578344e-06,1,10.11.2021,ORL,BKN,2021-22,R,01:12
https://videos.nba.com/nba/pbp/media/2021/11/10/0022100159/359/002f1942-a1cf-64b0-3d8c-2e352e814550,22100159,359,3,Driving Layup Shot,2,4,3.566638214851847e-05,-0.00012071698573344713,0,10.11.2021,ORL,BKN,2021-22,R,11:14
https://videos.nba.com/nba/pbp/media/2021/11/10/0022100159/425/23061949-cbc6-7ed2-99f0-ed72ca582d41,22100159,425,3,Running Dunk Shot,2,1,1.0974271430313376e-05,-3.566638214851847e-05,1,10.11.2021,ORL,BKN,2021-22,R,05:53
https://videos.nba.com/nba/pbp/media/2021/11/10/0022100159/570/866b0ae7-aee7-7a7a-041c-47523ebdf89f,22100159,570,4,Jump Shot,3,26,4.115351786367516e-05,-0.0007325326179734178,0,10.11.2021,ORL,BKN,2021-22,R,09:37
https://videos.nba.com/nba/pbp/media/2021/11/10/0022100159/576/6ddbcde5-4712-0255-a089-cefafa3e686d,22100159,576,4,Jump Shot,3,26,1.6461407145470062e-05,-0.0007133276429703694,0,10.11.2021,ORL,BKN,2021-22,R,09:05
https://videos.nba.com/nba/pbp/media/2021/11/10/0022100159/631/ea31d1ad-8420-716b-18a9-dea896ab1582,22100159,631,4,Jump Shot,3,25,-0.0005651749786611389,-0.0004170223143519083,0,10.11.2021,ORL,BKN,2021-22,R,04:16
https://videos.nba.com/nba/pbp/media/2021/11/13/0022100187/21/7cabf811-a73a-3790-fec0-397f0cf1eb9e,22100187,21,1,Driving Layup Shot,2,4,0.00010699914644555541,-2.7435678575783438e-05,0,13.11.2021,ORL,WAS,2021-22,R,10:04
https://videos.nba.com/nba/pbp/media/2021/11/13/0022100187/48/9b1a5348-b195-dca6-1a02-b9e7908e9866,22100187,48,1,Driving Reverse Layup Shot,2,3,8.505060358492865e-05,-2.4692110718205095e-05,0,13.11.2021,ORL,WAS,2021-22,R,08:20
https://videos.nba.com/nba/pbp/media/2021/11/13/0022100187/70/b14226fa-85c4-9b0a-8315-dfa332771bee,22100187,70,1,Driving Layup Shot,2,1,-4.938422143641019e-05,-0.0,0,13.11.2021,ORL,WAS,2021-22,R,05:56
https://videos.nba.com/nba/pbp/media/2021/11/13/0022100187/184/6d75fcf6-3f84-b263-eed9-67e3378eee20,22100187,184,2,Driving Floating Jump Shot,2,9,0.0001371783928789172,-0.0002304597000365809,0,13.11.2021,ORL,WAS,2021-22,R,10:55
https://videos.nba.com/nba/pbp/media/2021/11/13/0022100187/361/2bd5e71a-2186-8b17-89cc-970d8d91c0e2,22100187,361,3,Jump Shot,3,26,0.00042250945006706495,-0.000589867089379344,0,13.11.2021,ORL,WAS,2021-22,R,10:10
https://videos.nba.com/nba/pbp/media/2021/11/13/0022100187/375/7220afa4-76ea-d600-cdc1-d7adc1f2628c,22100187,375,3,Running Reverse Layup Shot,2,3,6.310206072430191e-05,-7.407633215461528e-05,1,13.11.2021,ORL,WAS,2021-22,R,08:58
https://videos.nba.com/nba/pbp/media/2021/11/13/0022100187/379/e5f77e64-28f1-4afe-2fb8-2f3b6c209898,22100187,379,3,Running Layup Shot,2,3,-4.115351786367516e-05,-8.779417144250701e-05,0,13.11.2021,ORL,WAS,2021-22,R,08:35
https://videos.nba.com/nba/pbp/media/2021/11/13/0022100187/381/3fa645c8-2d12-176d-ea76-ef40a89911d2,22100187,381,3,Putback Layup Shot,2,5,-4.115351786367516e-05,-0.00013443482502133885,0,13.11.2021,ORL,WAS,2021-22,R,08:33
https://videos.nba.com/nba/pbp/media/2021/11/13/0022100187/520/80f74385-a6f3-6135-610b-c9fb843b04da,22100187,520,4,Driving Layup Shot,2,5,-0.00012071698573344713,-8.779417144250701e-05,0,13.11.2021,ORL,WAS,2021-22,R,10:33
https://videos.nba.com/nba/pbp/media/2021/11/13/0022100187/562/fcc99533-21db-e3fb-de2b-39620bcccb43,22100187,562,4,Driving Dunk Shot,2,4,-1.920497500304841e-05,-0.0001316912571637605,1,13.11.2021,ORL,WAS,2021-22,R,07:39
https://videos.nba.com/nba/pbp/media/2021/11/13/0022100187/577/758c8fd7-6a2b-8e0a-eb10-44d0ac3225ae,22100187,577,4,Cutting Layup Shot,2,6,-7.956346786977197e-05,-0.0001618705035971223,0,13.11.2021,ORL,WAS,2021-22,R,05:55
https://videos.nba.com/nba/pbp/media/2021/11/15/0022100202/7/e521782d-c0e9-c518-0ec3-9d733ebf143f,22100202,7,1,Driving Layup Shot,2,4,7.133276429703694e-05,-9.328130715766369e-05,0,15.11.2021,ATL,ORL,2021-22,R,11:44
https://videos.nba.com/nba/pbp/media/2021/11/15/0022100202/10/9bd5a207-c65f-141b-f015-d49ff26fb13c,22100202,10,1,Driving Floating Jump Shot,2,8,7.956346786977197e-05,-0.00022222899646384586,0,15.11.2021,ATL,ORL,2021-22,R,11:31
https://videos.nba.com/nba/pbp/media/2021/11/15/0022100202/30/55651bb6-7baa-d018-9b15-b6c220e223b8,22100202,30,1,Cutting Layup Shot,2,1,1.0974271430313376e-05,-4.3897085721253504e-05,1,15.11.2021,ATL,ORL,2021-22,R,09:14
https://videos.nba.com/nba/pbp/media/2021/11/15/0022100202/53/d0a591ad-d4ca-8c94-2fba-b0123f460049,22100202,53,1,Driving Layup Shot,2,1,3.566638214851847e-05,-3.2922814290940124e-05,0,15.11.2021,ATL,ORL,2021-22,R,06:34
https://videos.nba.com/nba/pbp/media/2021/11/15/0022100202/127/cd6b65ce-d7a9-88d2-951e-16e698b53e7a,22100202,127,1,Reverse Layup Shot,2,1,5.487135715156688e-06,-4.3897085721253504e-05,0,15.11.2021,ATL,ORL,2021-22,R,02:23
https://videos.nba.com/nba/pbp/media/2021/11/15/0022100202/207/efbf8e31-acee-0cf0-b789-f9d84f60aa5c,22100202,207,2,Driving Layup Shot,2,15,-0.00025515181075478596,-0.0003566638214851847,0,15.11.2021,ATL,ORL,2021-22,R,07:47
https://videos.nba.com/nba/pbp/media/2021/11/15/0022100202/240/44a50458-ca06-c619-7c48-19717fa4d79b,22100202,240,2,Driving Layup Shot,2,3,-4.6640653578831844e-05,-7.956346786977197e-05,0,15.11.2021,ATL,ORL,2021-22,R,05:54
https://videos.nba.com/nba/pbp/media/2021/11/15/0022100202/254/07276e0a-d06b-28cb-9955-86456fb510cc,22100202,254,2,Cutting Dunk Shot,2,2,0.0,-5.4871357151566876e-05,1,15.11.2021,ATL,ORL,2021-22,R,04:53
https://videos.nba.com/nba/pbp/media/2021/11/15/0022100202/402/5c1767fc-a503-33d7-88ca-0afa8d571b58,22100202,402,3,Cutting Dunk Shot,2,1,-5.487135715156688e-06,4.938422143641019e-05,1,15.11.2021,ATL,ORL,2021-22,R,06:58
https://videos.nba.com/nba/pbp/media/2021/11/15/0022100202/538/6d92d92b-cf11-93c7-87be-99c28ea8842f,22100202,538,4,Jump Shot,3,22,-0.0006173027679551274,-9.602487501524204e-05,1,15.11.2021,ATL,ORL,2021-22,R,08:33
https://videos.nba.com/nba/pbp/media/2021/11/15/0022100202/543/60d852ee-2b69-6444-8680-80a814a14977,22100202,543,4,Jump Shot,3,24,-1.920497500304841e-05,-0.0006749176929642726,0,15.11.2021,ATL,ORL,2021-22,R,07:50
https://videos.nba.com/nba/pbp/media/2021/11/15/0022100202/560/1f6acce4-3eb3-7a37-fe78-43717681b9ea,22100202,560,4,Pullup Jump shot,3,24,1.0974271430313376e-05,-0.0006749176929642726,1,15.11.2021,ATL,ORL,2021-22,R,06:50
https://videos.nba.com/nba/pbp/media/2021/11/15/0022100202/606/05f73eef-e09f-bdc1-f3f9-15445646e5f6,22100202,606,4,Driving Layup Shot,2,0,-1.920497500304841e-05,1.6461407145470062e-05,1,15.11.2021,ATL,ORL,2021-22,R,04:22
https://videos.nba.com/nba/pbp/media/2021/11/15/0022100202/630/2c3b4f40-7814-984a-87d6-64a9e78b6a6c,22100202,630,4,Floating Jump shot,2,5,3.566638214851847e-05,-0.0001563833678819656,1,15.11.2021,ATL,ORL,2021-22,R,03:07
https://videos.nba.com/nba/pbp/media/2021/11/17/0022100218/26/d5e1d788-480e-102d-691f-ee593007fb66,22100218,26,1,Driving Floating Bank Jump Shot,2,1,2.743567857578344e-06,-3.566638214851847e-05,1,17.11.2021,NYK,ORL,2021-22,R,10:01
https://videos.nba.com/nba/pbp/media/2021/11/17/0022100218/39/9c633652-31af-e87f-dfbf-2ba718d65230,22100218,39,1,Layup Shot,2,2,-6.310206072430191e-05,-3.017924643336178e-05,0,17.11.2021,NYK,ORL,2021-22,R,09:14
https://videos.nba.com/nba/pbp/media/2021/11/17/0022100218/46/ecf0d5c0-caa4-a468-5a30-0adc3f7b2cc2,22100218,46,1,Driving Layup Shot,2,2,6.310206072430191e-05,3.566638214851847e-05,0,17.11.2021,NYK,ORL,2021-22,R,08:43
https://videos.nba.com/nba/pbp/media/2021/11/17/0022100218/208/37de4d3e-0be1-af6f-053e-f3cff7998d0d,22100218,208,2,Driving Layup Shot,2,1,3.2922814290940124e-05,-1.920497500304841e-05,0,17.11.2021,NYK,ORL,2021-22,R,08:51
https://videos.nba.com/nba/pbp/media/2021/11/17/0022100218/234/2575b3a8-c675-4020-cf0f-029d087a0c1e,22100218,234,2,Jump Shot,3,25,0.0004142787464943299,-0.0005487135715156688,1,17.11.2021,NYK,ORL,2021-22,R,07:13
https://videos.nba.com/nba/pbp/media/2021/11/17/0022100218/275/64ae7e34-0c83-1d20-ece0-d4eaa7e6c634,22100218,275,2,Driving Floating Jump Shot,2,14,-4.938422143641019e-05,-0.0003868430679185465,1,17.11.2021,NYK,ORL,2021-22,R,03:19
https://videos.nba.com/nba/pbp/media/2021/11/17/0022100218/286/d00e31d6-dae0-a992-763b-775648b61af1,22100218,286,2,Driving Layup Shot,2,0,1.920497500304841e-05,-0.0,0,17.11.2021,NYK,ORL,2021-22,R,02:07
https://videos.nba.com/nba/pbp/media/2021/11/17/0022100218/385/11399f53-9ae9-28bb-4988-a27ca79da48d,22100218,385,3,Jump Shot,3,26,0.00042250945006706495,-0.0005761492500914522,0,17.11.2021,NYK,ORL,2021-22,R,06:37
https://videos.nba.com/nba/pbp/media/2021/11/17/0022100218/550/603a1edc-b410-e382-4b9c-f56e42c83d88,22100218,550,4,Driving Reverse Layup Shot,2,1,3.2922814290940124e-05,-3.017924643336178e-05,1,17.11.2021,NYK,ORL,2021-22,R,08:23
https://videos.nba.com/nba/pbp/media/2021/11/17/0022100218/582/336abe84-eb2c-3623-7faa-79f6a83afc32,22100218,582,4,Cutting Layup Shot,2,3,4.115351786367516e-05,-7.407633215461528e-05,1,17.11.2021,NYK,ORL,2021-22,R,05:24
https://videos.nba.com/nba/pbp/media/2021/11/17/0022100218/627/9c0d198b-3804-b4d1-952b-d7b1ba7d0f96,22100218,627,4,Driving Dunk Shot,2,1,5.487135715156688e-06,-3.840995000609682e-05,1,17.11.2021,NYK,ORL,2021-22,R,01:45
https://videos.nba.com/nba/pbp/media/2021/11/19/0022100233/17/ecf9413e-3e71-e07c-63c4-9f3017f26e21,22100233,17,1,Step Back Jump shot,3,25,-0.00014540909645165224,-0.000694122667967321,0,19.11.2021,BKN,ORL,2021-22,R,10:53
https://videos.nba.com/nba/pbp/media/2021/11/19/0022100233/189/f4e52842-550f-e014-8aaf-24c07a06f790,22100233,189,2,Jump Shot,3,23,-0.0006282770393854408,-7.133276429703694e-05,0,19.11.2021,BKN,ORL,2021-22,R,10:44
https://videos.nba.com/nba/pbp/media/2021/11/19/0022100233/217/547b58d5-b9bc-8e5c-8ca5-164ef30b5ffe,22100233,217,2,Driving Hook Shot,2,9,0.00021125472503353247,-0.0001316912571637605,0,19.11.2021,BKN,ORL,2021-22,R,08:23
https://videos.nba.com/nba/pbp/media/2021/11/19/0022100233/221/a5f64f83-8494-3ef2-2015-1f6d01dc05af,22100233,221,2,Driving Finger Roll Layup Shot,2,4,-7.681990001219364e-05,-9.053773930008535e-05,1,19.11.2021,BKN,ORL,2021-22,R,07:57
https://videos.nba.com/nba/pbp/media/2021/11/19/0022100233/225/339e504d-b3b3-362d-3cda-ce32f0f34b04,22100233,225,2,Cutting Layup Shot,2,3,-1.0974271430313376e-05,-9.053773930008535e-05,1,19.11.2021,BKN,ORL,2021-22,R,07:16
https://videos.nba.com/nba/pbp/media/2021/11/19/0022100233/385/d0794760-eded-c196-6f06-1ac20c35f1c9,22100233,385,3,Driving Floating Jump Shot,2,5,0.0001371783928789172,-6.584562858188025e-05,0,19.11.2021,BKN,ORL,2021-22,R,07:59
https://videos.nba.com/nba/pbp/media/2021/11/19/0022100233/402/08176216-b302-8603-d8e7-4b4c65fb3b06,22100233,402,3,Pullup Jump shot,2,17,0.00037586879648823313,-0.0002990488964760395,1,19.11.2021,BKN,ORL,2021-22,R,06:55
https://videos.nba.com/nba/pbp/media/2021/11/19/0022100233/406/b155b18a-f7d3-70c0-3ee0-13af7cf8b147,22100233,406,3,Jump Shot,3,28,0.00035392025362760636,-0.0007078405072552127,0,19.11.2021,BKN,ORL,2021-22,R,06:02
https://videos.nba.com/nba/pbp/media/2021/11/19/0022100233/416/a13e82a7-f7e0-6cea-a674-8c1d30740edf,22100233,416,3,Jump Shot,3,22,-0.0006118156322399707,-2.1948542860626752e-05,1,19.11.2021,BKN,ORL,2021-22,R,05:08
