video,GAME_ID,GAME_EVENT_ID,PERIOD,ACTION_TYPE,SHOT_TYPE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,GAME_TYPE,MINUTES_RE
https://videos.nba.com/nba/pbp/media/2021/11/19/0022100233/437/18c3e772-be50-ca8e-2f61-a8f38560f51b,22100233,437,3,Hook Shot,2,2,1.6461407145470062e-05,-7.133276429703694e-05,0,19.11.2021,BKN,ORL,2021-22,R,03:28
https://videos.nba.com/nba/pbp/media/2021/11/19/0022100233/590/941d0de8-47ed-f31b-ef0e-efc01815715e,22100233,590,4,Jump Shot,3,25,0.0004609194000731618,-0.0005322521643701988,1,19.11.2021,BKN,ORL,2021-22,R,05:11
https://videos.nba.com/nba/pbp/media/2021/11/19/0022100233/609/492b65a1-856c-f25b-28c2-63909e0692ee,22100233,609,4,Jump Shot,3,25,-0.000518534325082307,-0.0004609194000731618,0,19.11.2021,BKN,ORL,2021-22,R,04:10
https://videos.nba.com/nba/pbp/media/2021/11/19/0022100233/639/70cf0cc7-58f5-0f73-363e-17a25feff363,22100233,639,4,Driving Reverse Layup Shot,2,3,-4.938422143641019e-05,-7.133276429703694e-05,0,19.11.2021,BKN,ORL,2021-22,R,02:24
https://videos.nba.com/nba/pbp/media/2021/11/20/0022100244/7/279792f4-977c-7447-3332-5ff6c6b633fe,22100244,7,1,Pullup Jump shot,2,20,-9.328130715766369e-05,-0.0005432264358005121,0,20.11.2021,MIL,ORL,2021-22,R,11:39
https://videos.nba.com/nba/pbp/media/2021/11/20/0022100244/30/22c07823-40db-e920-0816-edadd864bcad,22100244,30,1,Running Jump Shot,3,23,-0.0006310206072430191,-4.6640653578831844e-05,1,20.11.2021,MIL,ORL,2021-22,R,09:36
https://videos.nba.com/nba/pbp/media/2021/11/20/0022100244/38/352d154c-db62-22d0-849a-90e4e056e3eb,22100244,38,1,Driving Floating Jump Shot,2,5,0.00010425557858797707,-9.328130715766369e-05,0,20.11.2021,MIL,ORL,2021-22,R,08:44
https://videos.nba.com/nba/pbp/media/2021/11/20/0022100244/144/064a179c-2aeb-4b32-a81e-d0b10437929a,22100244,144,1,Jump Shot,3,25,-0.00038409950006096816,-0.0005788928179490306,0,20.11.2021,MIL,ORL,2021-22,R,01:44
https://videos.nba.com/nba/pbp/media/2021/11/22/0022100258/67/467fbe14-18d1-ded2-ae9d-93031f8bb176,22100258,67,1,Pullup Jump shot,3,25,0.00021125472503353247,-0.0006639434215339593,0,22.11.2021,MIL,ORL,2021-22,R,06:54
https://videos.nba.com/nba/pbp/media/2021/11/22/0022100258/156/1fc7c134-fffc-cfcf-d7cd-1e24c9f845a7,22100258,156,1,Driving Layup Shot,2,1,2.743567857578344e-06,-3.017924643336178e-05,0,22.11.2021,MIL,ORL,2021-22,R,01:43
https://videos.nba.com/nba/pbp/media/2021/11/22/0022100258/159/fefe17a7-6ea0-0e1f-2c9c-32ef94fca50a,22100258,159,1,Driving Hook Shot,2,6,0.00011797341787586879,-0.00011522985001829045,0,22.11.2021,MIL,ORL,2021-22,R,01:18
https://videos.nba.com/nba/pbp/media/2021/11/22/0022100258/231/b4df1f71-73e7-9654-0ea8-3f05706a2872,22100258,231,2,Driving Layup Shot,2,2,-5.487135715156688e-06,-7.956346786977197e-05,0,22.11.2021,MIL,ORL,2021-22,R,07:58
https://videos.nba.com/nba/pbp/media/2021/11/22/0022100258/347/a8203245-1348-5a47-7155-5500ec13104e,22100258,347,2,Putback Layup Shot,2,2,4.3897085721253504e-05,-3.566638214851847e-05,0,22.11.2021,MIL,ORL,2021-22,R,07:56
https://videos.nba.com/nba/pbp/media/2021/11/22/0022100258/256/4538b6ee-cc69-23fb-6a0b-a60b1e2aedd1,22100258,256,2,Driving Floating Jump Shot,2,7,6.85891964394586e-05,-0.00018656261431532737,0,22.11.2021,MIL,ORL,2021-22,R,06:25
https://videos.nba.com/nba/pbp/media/2021/11/22/0022100258/278/b991d3e1-79d1-3cfd-451f-9ab908014aaf,22100258,278,2,Pullup Jump shot,3,26,-0.000263382514327521,-0.0006639434215339593,0,22.11.2021,MIL,ORL,2021-22,R,04:56
https://videos.nba.com/nba/pbp/media/2021/11/22/0022100258/389/9d1966b1-483d-7a44-4bd5-3da745ea89b7,22100258,389,3,Pullup Jump shot,3,27,-0.00032648457505182293,-0.0006694305572491159,0,22.11.2021,MIL,ORL,2021-22,R,09:01
https://videos.nba.com/nba/pbp/media/2021/11/22/0022100258/416/762e12d8-b149-aae6-105a-1a4a98cbe9ea,22100258,416,3,Driving Layup Shot,2,7,-0.00010974271430313375,-0.00016461407145470063,0,22.11.2021,MIL,ORL,2021-22,R,07:15
https://videos.nba.com/nba/pbp/media/2021/11/24/0022100269/14/696e7666-83a0-ce3a-6a55-19feb0265da4,22100269,14,1,Driving Layup Shot,2,3,-4.6640653578831844e-05,-9.602487501524204e-05,0,24.11.2021,ORL,CHA,2021-22,R,11:14
https://videos.nba.com/nba/pbp/media/2021/11/24/0022100269/17/88690ace-c7bc-a467-808a-dd9b6ec272d1,22100269,17,1,Driving Floating Jump Shot,2,5,-3.2922814290940124e-05,-0.00015089623216680892,1,24.11.2021,ORL,CHA,2021-22,R,11:04
https://videos.nba.com/nba/pbp/media/2021/11/24/0022100269/53/f6e05c8c-f08c-cb44-665d-6fc27f883b47,22100269,53,1,Driving Layup Shot,2,3,-5.487135715156688e-06,-8.779417144250701e-05,0,24.11.2021,ORL,CHA,2021-22,R,08:05
https://videos.nba.com/nba/pbp/media/2021/11/24/0022100269/61/82a0c8ed-3ca2-234d-fa7d-b15327f0ed8f,22100269,61,1,Driving Layup Shot,2,0,-1.920497500304841e-05,2.743567857578344e-06,0,24.11.2021,ORL,CHA,2021-22,R,07:42
https://videos.nba.com/nba/pbp/media/2021/11/24/0022100269/67/1273ff18-8bff-7ec4-d563-9c32300a3274,22100269,67,1,Putback Layup Shot,2,2,7.133276429703694e-05,-3.017924643336178e-05,1,24.11.2021,ORL,CHA,2021-22,R,07:35
https://videos.nba.com/nba/pbp/media/2021/11/24/0022100269/302/cf4922d1-0028-ad4e-321c-527bbd23d894,22100269,302,2,Turnaround Hook Shot,2,4,-0.00011522985001829045,-7.133276429703694e-05,1,24.11.2021,ORL,CHA,2021-22,R,04:25
https://videos.nba.com/nba/pbp/media/2021/11/24/0022100269/314/5b303a8b-5a2c-d591-807c-91c13b0d58a7,22100269,314,2,Driving Layup Shot,2,3,-4.3897085721253504e-05,-9.876844287282038e-05,0,24.11.2021,ORL,CHA,2021-22,R,03:45
https://videos.nba.com/nba/pbp/media/2021/11/24/0022100269/363/10397c15-eedd-8dd8-edea-8deebaa1d265,22100269,363,3,Jump Shot,3,26,-0.0003374588464821363,-0.0006502255822460675,1,24.11.2021,ORL,CHA,2021-22,R,11:06
https://videos.nba.com/nba/pbp/media/2021/11/24/0022100269/371/e05fc7df-1b17-9091-b58d-45d2d6d10e88,22100269,371,3,Turnaround Hook Shot,2,9,2.743567857578344e-06,-0.00026063894646994267,0,24.11.2021,ORL,CHA,2021-22,R,10:06
https://videos.nba.com/nba/pbp/media/2021/11/24/0022100269/437/f4461672-45a2-2a3e-5581-b15c9917912f,22100269,437,3,Pullup Jump shot,3,26,0.00019753688574564076,-0.0007078405072552127,1,24.11.2021,ORL,CHA,2021-22,R,05:07
https://videos.nba.com/nba/pbp/media/2021/11/24/0022100269/599/3fa2219d-ddb5-0431-1c78-2bcfd2fa88e9,22100269,599,4,Driving Floating Jump Shot,2,9,5.487135715156688e-06,-0.00025240824289720764,1,24.11.2021,ORL,CHA,2021-22,R,05:38
https://videos.nba.com/nba/pbp/media/2021/11/24/0022100269/667/6d8db4ef-703f-1be0-b4b5-07e10bcfd14a,22100269,667,4,Running Layup Shot,2,4,-1.3717839287891719e-05,-0.00012071698573344713,1,24.11.2021,ORL,CHA,2021-22,R,00:05
https://videos.nba.com/nba/pbp/media/2021/11/26/0022100283/7/b83e3711-0725-3f70-b22c-862f272bca40,22100283,7,1,Driving Layup Shot,2,5,0.0001316912571637605,-9.328130715766369e-05,0,26.11.2021,ORL,CHI,2021-22,R,11:41
https://videos.nba.com/nba/pbp/media/2021/11/26/0022100283/24/47bd78d7-7048-bdfa-d309-a04263b22af4,22100283,24,1,Floating Jump shot,2,7,0.00011797341787586879,-0.0001563833678819656,1,26.11.2021,ORL,CHI,2021-22,R,09:52
https://videos.nba.com/nba/pbp/media/2021/11/26/0022100283/39/36fa0577-fb5a-6aab-b9a3-a5671bf2139e,22100283,39,1,Driving Layup Shot,2,4,9.053773930008535e-05,-7.407633215461528e-05,0,26.11.2021,ORL,CHI,2021-22,R,08:35
https://videos.nba.com/nba/pbp/media/2021/11/26/0022100283/61/8cd09a0a-5d9e-b22a-0fda-41c39ee76b47,22100283,61,1,Driving Layup Shot,2,3,7.133276429703694e-05,-6.85891964394586e-05,1,26.11.2021,ORL,CHI,2021-22,R,06:08
https://videos.nba.com/nba/pbp/media/2021/11/26/0022100283/77/6089f66f-89f1-5fb9-03a5-fe2b19e16308,22100283,77,1,Jump Shot,3,25,0.0002990488964760395,-0.0006474820143884892,0,26.11.2021,ORL,CHI,2021-22,R,04:47
https://videos.nba.com/nba/pbp/media/2021/11/26/0022100283/207/b0888cc6-f581-71c1-9b0f-e43429971194,22100283,207,2,Cutting Finger Roll Layup Shot,2,5,-6.035849286672356e-05,-0.00014266552859407388,1,26.11.2021,ORL,CHI,2021-22,R,08:00
https://videos.nba.com/nba/pbp/media/2021/11/26/0022100283/253/342d2758-914f-cf94-37e0-da43207d3104,22100283,253,2,Step Back Jump shot,3,26,-6.035849286672356e-05,-0.0007188147786855261,0,26.11.2021,ORL,CHI,2021-22,R,04:06
https://videos.nba.com/nba/pbp/media/2021/11/26/0022100283/275/a5e69f7f-48c1-b571-3460-a79cee8b9917,22100283,275,2,Driving Finger Roll Layup Shot,2,5,-4.6640653578831844e-05,-0.00015089623216680892,0,26.11.2021,ORL,CHI,2021-22,R,02:54
https://videos.nba.com/nba/pbp/media/2021/11/26/0022100283/302/5552c4fd-c30c-49b9-d0f3-7deee10495c3,22100283,302,2,Running Layup Shot,2,2,-4.115351786367516e-05,-4.3897085721253504e-05,1,26.11.2021,ORL,CHI,2021-22,R,01:06
https://videos.nba.com/nba/pbp/media/2021/11/26/0022100283/349/d2a8a25e-2356-d8e2-1c0d-73af0fb87ace,22100283,349,3,Driving Layup Shot,2,3,8.779417144250701e-05,-2.1948542860626752e-05,0,26.11.2021,ORL,CHI,2021-22,R,10:09
https://videos.nba.com/nba/pbp/media/2021/11/26/0022100283/354/16aba566-1ff9-426f-9650-c0d557b5988c,22100283,354,3,Driving Layup Shot,2,1,4.3897085721253504e-05,-2.4692110718205095e-05,0,26.11.2021,ORL,CHI,2021-22,R,09:32
https://videos.nba.com/nba/pbp/media/2021/11/26/0022100283/358/faafa030-0e6f-4e8e-2641-0d706ada3509,22100283,358,3,Jump Shot,3,25,0.00028258748933056944,-0.0006419948786733325,0,26.11.2021,ORL,CHI,2021-22,R,09:14
https://videos.nba.com/nba/pbp/media/2021/11/26/0022100283/382/9c331394-38c0-d2e7-3e75-fc73724853a7,22100283,382,3,Driving Finger Roll Layup Shot,2,3,3.2922814290940124e-05,-9.328130715766369e-05,1,26.11.2021,ORL,CHI,2021-22,R,07:01
https://videos.nba.com/nba/pbp/media/2021/11/26/0022100283/486/11293e92-92ac-0c1d-9744-ebf2f17c4a35,22100283,486,3,Cutting Dunk Shot,2,0,0.0,-1.6461407145470062e-05,1,26.11.2021,ORL,CHI,2021-22,R,00:04
https://videos.nba.com/nba/pbp/media/2021/11/27/0022100295/9/ea5ed4ae-ab5b-a1b6-452b-2c12e752c7d7,22100295,9,1,Driving Layup Shot,2,1,3.017924643336178e-05,-3.566638214851847e-05,0,27.11.2021,CLE,ORL,2021-22,R,11:32
https://videos.nba.com/nba/pbp/media/2021/11/27/0022100295/20/d7493346-ec63-07ea-7768-9ad0116f104d,22100295,20,1,Step Back Jump shot,3,26,0.00044720156078527004,-0.0005761492500914522,0,27.11.2021,CLE,ORL,2021-22,R,10:17
https://videos.nba.com/nba/pbp/media/2021/11/27/0022100295/112/d415fbee-3fae-1ad6-dc6f-fdba0f9a6bb1,22100295,112,1,Turnaround Jump Shot,2,10,0.00015912693573954395,-0.0002441775393244726,1,27.11.2021,CLE,ORL,2021-22,R,02:19
https://videos.nba.com/nba/pbp/media/2021/11/27/0022100295/205/2ad0d117-8d9a-17ce-e057-f08a01be4c6a,22100295,205,2,Driving Floating Bank Jump Shot,2,2,4.115351786367516e-05,-4.115351786367516e-05,1,27.11.2021,CLE,ORL,2021-22,R,07:10
https://videos.nba.com/nba/pbp/media/2021/11/27/0022100295/284/2fc6b629-0fd8-da45-596d-d9d48e22c647,22100295,284,2,Pullup Jump shot,2,14,-0.0003923302036337032,-6.85891964394586e-05,1,27.11.2021,CLE,ORL,2021-22,R,02:20
https://videos.nba.com/nba/pbp/media/2021/11/27/0022100295/305/b89e1e85-b283-56a8-2ee1-62aef50a5153,22100295,305,2,Driving Floating Jump Shot,2,5,9.876844287282038e-05,-0.00012894768930618217,0,27.11.2021,CLE,ORL,2021-22,R,00:50
https://videos.nba.com/nba/pbp/media/2021/11/27/0022100295/316/74513a56-3ba7-0b6d-4da7-a9d0c3c68f96,22100295,316,2,Driving Floating Bank Jump Shot,2,1,4.3897085721253504e-05,-2.7435678575783438e-05,0,27.11.2021,CLE,ORL,2021-22,R,00:02
https://videos.nba.com/nba/pbp/media/2021/11/27/0022100295/342/95ad4a0d-f462-d57f-87fd-f1f50f6e4642,22100295,342,3,Pullup Jump shot,2,6,-3.566638214851847e-05,-0.00017284477502743566,0,27.11.2021,CLE,ORL,2021-22,R,10:06
https://videos.nba.com/nba/pbp/media/2021/11/27/0022100295/364/4df32169-b850-0f0c-2e77-ddc30f035ed0,22100295,364,3,Jump Shot,3,24,0.0006447384465309108,-0.00014540909645165224,1,27.11.2021,CLE,ORL,2021-22,R,07:46
https://videos.nba.com/nba/pbp/media/2021/11/27/0022100295/450/a904af2a-50c8-9378-2b0c-5197e4277b9c,22100295,450,3,Driving Layup Shot,2,0,-1.920497500304841e-05,-0.0,0,27.11.2021,CLE,ORL,2021-22,R,01:48
https://videos.nba.com/nba/pbp/media/2021/11/27/0022100295/564/954c7463-0b36-bd03-5bf7-5792b653a231,22100295,564,4,Driving Floating Bank Jump Shot,2,3,-9.053773930008535e-05,-2.743567857578344e-06,0,27.11.2021,CLE,ORL,2021-22,R,05:45
https://videos.nba.com/nba/pbp/media/2021/11/27/0022100295/595/2fc5cfcd-f784-ee1b-c379-be27a0b55545,22100295,595,4,Jump Shot,3,24,-0.000598097792952079,-0.00032922814290940126,0,27.11.2021,CLE,ORL,2021-22,R,03:02
https://videos.nba.com/nba/pbp/media/2021/11/27/0022100295/599/96f76a1d-c8db-ab76-f65d-5ea49c71006f,22100295,599,4,Driving Layup Shot,2,2,5.761492500914522e-05,-5.212778929398854e-05,0,27.11.2021,CLE,ORL,2021-22,R,02:26
https://videos.nba.com/nba/pbp/media/2021/11/29/0022100305/12/ae6804a0-63ae-d4df-3d0f-a28251feea99,22100305,12,1,Jump Shot,3,27,0.00038409950006096816,-0.0006502255822460675,0,29.11.2021,PHI,ORL,2021-22,R,11:12
https://videos.nba.com/nba/pbp/media/2021/11/29/0022100305/16/10e194a3-e979-5576-6d9f-bc5642a2151b,22100305,16,1,Floating Jump shot,2,13,-0.00027161321790025603,-0.0002688696500426777,1,29.11.2021,PHI,ORL,2021-22,R,10:42
https://videos.nba.com/nba/pbp/media/2021/11/29/0022100305/23/b162efb4-4248-c75c-eb2f-cd733486bb2c,22100305,23,1,Pullup Jump shot,3,25,-0.0004801243750762102,-0.0005212778929398853,0,29.11.2021,PHI,ORL,2021-22,R,09:56
https://videos.nba.com/nba/pbp/media/2021/11/29/0022100305/66/fe706e44-ba93-5ac8-193c-3b76ade107cc,22100305,66,1,Pullup Jump shot,3,25,0.0003923302036337032,-0.0005871235215217656,0,29.11.2021,PHI,ORL,2021-22,R,06:49
https://videos.nba.com/nba/pbp/media/2021/11/29/0022100305/131/0b37f29e-0506-f6c2-42e1-30356ebe021f,22100305,131,1,Driving Floating Jump Shot,2,10,4.115351786367516e-05,-0.0002908181929033045,0,29.11.2021,PHI,ORL,2021-22,R,02:17
https://videos.nba.com/nba/pbp/media/2021/11/29/0022100305/222/3c2607a8-27c3-e7e8-0ada-45c59b947b16,22100305,222,2,Driving Layup Shot,2,2,4.3897085721253504e-05,-3.840995000609682e-05,0,29.11.2021,PHI,ORL,2021-22,R,07:04
https://videos.nba.com/nba/pbp/media/2021/11/29/0022100305/236/967a46cd-c2ac-cf26-981e-1b176962c95a,22100305,236,2,Driving Bank Hook Shot,2,3,7.956346786977197e-05,-2.7435678575783438e-05,1,29.11.2021,PHI,ORL,2021-22,R,05:48
https://videos.nba.com/nba/pbp/media/2021/11/29/0022100305/260/cdea16b4-5763-d429-f277-e13d6ef4a433,22100305,260,2,Driving Finger Roll Layup Shot,2,0,2.4692110718205095e-05,5.487135715156688e-06,1,29.11.2021,PHI,ORL,2021-22,R,04:00
https://videos.nba.com/nba/pbp/media/2021/11/29/0022100305/278/656ee372-9c43-740f-1c5b-3da4c489c7a0,22100305,278,2,Driving Reverse Layup Shot,2,1,4.3897085721253504e-05,5.487135715156688e-06,1,29.11.2021,PHI,ORL,2021-22,R,01:50
https://videos.nba.com/nba/pbp/media/2021/11/29/0022100305/281/fa573630-d1b9-35fd-6936-7d2c413123c1,22100305,281,2,Driving Reverse Layup Shot,2,0,1.920497500304841e-05,-1.3717839287891719e-05,0,29.11.2021,PHI,ORL,2021-22,R,01:14
https://videos.nba.com/nba/pbp/media/2021/11/29/0022100305/302/7249f35c-4b1e-5856-4d46-f4ff96fb6626,22100305,302,3,Jump Shot,3,22,0.0006145592000975491,-4.3897085721253504e-05,1,29.11.2021,PHI,ORL,2021-22,R,11:28
https://videos.nba.com/nba/pbp/media/2021/11/29/0022100305/306/3565074b-b11f-dbcc-d667-b9eb77ef7e46,22100305,306,3,Driving Floating Jump Shot,2,8,-1.0974271430313376e-05,-0.0002194854286062675,1,29.11.2021,PHI,ORL,2021-22,R,11:04
https://videos.nba.com/nba/pbp/media/2021/11/29/0022100305/322/de21208b-4adb-a352-59e6-8d3b3b62d169,22100305,322,3,Layup Shot,2,3,8.505060358492865e-05,-6.035849286672356e-05,0,29.11.2021,PHI,ORL,2021-22,R,09:42
https://videos.nba.com/nba/pbp/media/2021/11/29/0022100305/329/94497920-2f50-9ce1-cefb-767d53ea93a3,22100305,329,3,Turnaround Jump Shot,2,7,-1.0974271430313376e-05,-0.00020302402146079744,1,29.11.2021,PHI,ORL,2021-22,R,09:16
https://videos.nba.com/nba/pbp/media/2021/11/29/0022100305/355/f9bb7fa9-82c2-7bc4-7b6f-b54fc9211e42,22100305,355,3,Running Finger Roll Layup Shot,2,3,1.0974271430313376e-05,-0.00010699914644555541,1,29.11.2021,PHI,ORL,2021-22,R,06:35
https://videos.nba.com/nba/pbp/media/2021/11/29/0022100305/374/98c85c99-63ea-da99-53c1-f7f7710de903,22100305,374,3,Driving Reverse Layup Shot,2,0,1.920497500304841e-05,-5.487135715156688e-06,0,29.11.2021,PHI,ORL,2021-22,R,05:40
https://videos.nba.com/nba/pbp/media/2021/11/29/0022100305/387/c16b3256-e836-2717-0907-80844bcde6e4,22100305,387,3,Running Dunk Shot,2,0,-5.487135715156688e-06,-2.1948542860626752e-05,1,29.11.2021,PHI,ORL,2021-22,R,04:41
https://videos.nba.com/nba/pbp/media/2021/11/29/0022100305/545/957a7158-069a-de2d-000b-784efc1b5287,22100305,545,4,Driving Layup Shot,2,1,4.115351786367516e-05,2.743567857578344e-06,0,29.11.2021,PHI,ORL,2021-22,R,06:12
https://videos.nba.com/nba/pbp/media/2021/11/29/0022100305/563/b4d22bb3-ec83-f85e-5dfa-bf22a7f0005b,22100305,563,4,Driving Layup Shot,2,2,-5.4871357151566876e-05,-2.7435678575783438e-05,1,29.11.2021,PHI,ORL,2021-22,R,04:21
https://videos.nba.com/nba/pbp/media/2021/11/29/0022100305/573/87bee48a-99ae-33b2-fddc-54e4dcb94ccb,22100305,573,4,Driving Floating Bank Jump Shot,2,2,-4.6640653578831844e-05,-4.938422143641019e-05,0,29.11.2021,PHI,ORL,2021-22,R,03:18
https://videos.nba.com/nba/pbp/media/2021/11/29/0022100305/583/ff639b7f-2cbf-835a-0a27-07a7956af91f,22100305,583,4,Driving Layup Shot,2,1,3.566638214851847e-05,-1.3717839287891719e-05,1,29.11.2021,PHI,ORL,2021-22,R,02:51
https://videos.nba.com/nba/pbp/media/2021/11/29/0022100305/600/d4db2ede-0eca-9b05-d315-4ad3e9946fca,22100305,600,4,Running Finger Roll Layup Shot,2,0,1.3717839287891719e-05,-0.0,0,29.11.2021,PHI,ORL,2021-22,R,01:01
https://videos.nba.com/nba/pbp/media/2021/11/29/0022100305/612/9fa54224-a4f9-3692-0fec-97f4a94a68fc,22100305,612,4,Pullup Jump shot,3,25,0.0003155103036215096,-0.0006255334715278624,0,29.11.2021,PHI,ORL,2021-22,R,00:37
https://videos.nba.com/nba/pbp/media/2021/11/29/0022100305/650/b8908dee-a689-b257-d92d-e4ebffcf7827,22100305,650,4,Driving Floating Jump Shot,2,3,-9.053773930008535e-05,-1.920497500304841e-05,0,29.11.2021,PHI,ORL,2021-22,R,00:15
https://videos.nba.com/nba/pbp/media/2021/12/01/0022100320/31/175246d0-54a9-a012-e201-ba28d01476f7,22100320,31,1,Running Reverse Layup Shot,2,2,-3.2922814290940124e-05,-4.3897085721253504e-05,0,01.12.2021,ORL,DEN,2021-22,R,09:13
https://videos.nba.com/nba/pbp/media/2021/12/01/0022100320/42/01398c7d-ac33-d29f-ef97-827cc18ba2bd,22100320,42,1,Driving Layup Shot,2,3,7.681990001219364e-05,-5.4871357151566876e-05,1,01.12.2021,ORL,DEN,2021-22,R,09:02
https://videos.nba.com/nba/pbp/media/2021/12/01/0022100320/47/f6b75edf-2ac8-de67-9709-82ef592f630a,22100320,47,1,Driving Reverse Layup Shot,2,2,-5.4871357151566876e-05,-8.230703572735031e-06,1,01.12.2021,ORL,DEN,2021-22,R,08:29
https://videos.nba.com/nba/pbp/media/2021/12/01/0022100320/242/0f894745-0751-3bbd-f91e-da3d2f2fc1ea,22100320,242,2,Running Jump Shot,2,7,-2.743567857578344e-06,-0.00019753688574564076,0,01.12.2021,ORL,DEN,2021-22,R,05:49
https://videos.nba.com/nba/pbp/media/2021/12/01/0022100320/337/4f064aaf-59e5-cb54-98c2-15384af7ee30,22100320,337,3,Running Alley Oop Dunk Shot,2,1,-2.4692110718205095e-05,-4.115351786367516e-05,1,01.12.2021,ORL,DEN,2021-22,R,09:45
https://videos.nba.com/nba/pbp/media/2021/12/01/0022100320/373/5327c04d-a881-de31-9bfe-9f191e142e88,22100320,373,3,Running Layup Shot,2,2,4.3897085721253504e-05,-4.938422143641019e-05,0,01.12.2021,ORL,DEN,2021-22,R,05:49
https://videos.nba.com/nba/pbp/media/2021/12/01/0022100320/429/92ceebee-f4d3-c8cd-e3ae-eb88c0ac10ee,22100320,429,3,Driving Layup Shot,2,2,-3.2922814290940124e-05,-6.035849286672356e-05,1,01.12.2021,ORL,DEN,2021-22,R,02:04
https://videos.nba.com/nba/pbp/media/2021/12/01/0022100320/584/7982cca4-1454-a378-38d1-94fae6a8e4d7,22100320,584,4,Driving Layup Shot,2,1,-2.4692110718205095e-05,-4.6640653578831844e-05,1,01.12.2021,ORL,DEN,2021-22,R,02:40
https://videos.nba.com/nba/pbp/media/2021/12/01/0022100320/594/a6da2e9e-a95d-be7e-50d9-7fbbf1fb08d9,22100320,594,4,Step Back Jump shot,3,27,-0.0002990488964760395,-0.0006804048286794292,1,01.12.2021,ORL,DEN,2021-22,R,01:45
https://videos.nba.com/nba/pbp/media/2021/12/03/0022100337/65/9d1b6e85-424d-8df1-e544-947a52a314d8,22100337,65,1,Driving Layup Shot,2,1,-2.7435678575783438e-05,1.3717839287891719e-05,0,03.12.2021,HOU,ORL,2021-22,R,07:51
